FS_Method,Model,Features_Used,Fold,R2,MSE,MAE
XGB,XGB,3,5,0.7040490346037749,5863.832513280426,55.57087772906713
XGB,XGB,3,6,0.642623641706485,6536.1717520883785,59.45790694891908
XGB,XGB,3,7,0.7896094198310939,6074.574558954505,57.23988818480764
XGB,XGB,3,8,0.7342805288922603,5321.3780868205695,54.49739352310428
XGB,XGB,3,9,0.6297584383267798,6273.501798459596,56.478642326100896
XGB,XGB,3,10,0.8116421296710065,3958.8342403380784,43.95496530469273
XGB,XGB,4,1,0.558601450725955,6392.694536428469,62.53944513329222
XGB,XGB,4,2,0.5644244208164266,7963.889810873886,67.68622809660766
XGB,XGB,4,3,0.7715533606765115,5461.478582245312,57.01445057733808
XGB,XGB,4,4,0.5954664697226997,6656.690469197093,60.426844554523576
XGB,XGB,4,5,0.7115113161194471,5715.978395229933,56.571412366986955
XGB,XGB,4,6,0.6956957594237738,5565.518633612223,50.65490484299796
XGB,XGB,4,7,0.7537921891596976,7108.7198996536745,61.93326247881924
XGB,XGB,4,8,0.7651648631011427,4702.879116458878,52.99781548784529
XGB,XGB,4,9,0.663699768748401,5698.388090317645,53.88632380780492
XGB,XGB,4,10,0.797622053001172,4253.50289143167,48.20822143345287
XGB,XGB,5,1,0.5823801255983677,6048.312333110431,60.45947303364001
XGB,XGB,5,2,0.49383382645185236,9254.54002652024,73.05100187327373
XGB,XGB,5,3,0.749607747821638,5986.132807564946,57.61143354855129
XGB,XGB,5,4,0.5761259851357041,6974.942504650508,63.09909852961872
XGB,XGB,5,5,0.7127243554423155,5691.9438075684275,58.03606950219291
XGB,XGB,5,6,0.6970653497220217,5540.4697538763385,56.51317266141619
XGB,XGB,5,7,0.7817054687385221,6302.784111794805,63.86425277528282
XGB,XGB,5,8,0.8144745311958395,3715.388865279197,46.34897244383131
XGB,XGB,5,9,0.735609208703859,4479.929528161525,49.41178939745065
XGB,XGB,5,10,0.8492390650843971,3168.6361191428255,39.87600668245724
XGB,XGB,6,1,0.5795647842129025,6089.086407974621,57.084253567108696
XGB,XGB,6,2,0.5811656655033637,7657.79958370012,64.67818200492415
XGB,XGB,6,3,0.7768527087986334,5334.7869559008,54.82188386405944
XGB,XGB,6,4,0.6142648900448857,6347.358223464881,59.84163164146419
XGB,XGB,6,5,0.7009067935331181,5926.0913923147045,55.82151500340053
XGB,XGB,6,6,0.7363895654358039,4821.256459665216,53.820984730899
XGB,XGB,6,7,0.779571532419605,6364.396923846164,62.0076751585595
XGB,XGB,6,8,0.8157878946469689,3689.0870535988715,46.17333581875393
XGB,XGB,6,9,0.7074404702986429,4957.230429353796,50.701471489459436
XGB,XGB,6,10,0.7993002324811963,4218.231551957778,45.230252329767936
RF_XGB,RF,1,1,0.24892869352861302,10877.628495255585,81.62789778758969
RF_XGB,RF,1,2,0.11365259518284287,16205.621718620154,100.40792556769587
RF_XGB,RF,1,3,0.4926935764119821,12128.18527454063,83.60245352436566
RF_XGB,RF,1,4,0.13170512370302545,14287.988003211196,83.56191950163809
RF_XGB,RF,1,5,0.473783723632909,10426.20052361574,76.02247487592398
RF_XGB,RF,1,6,0.6272841785128285,6816.720153491676,64.13911589819156
RF_XGB,RF,1,7,0.6076108740648707,11329.390316345574,80.1252434450895
RF_XGB,RF,1,8,0.5092198349763628,9828.5112668467,75.1653160360115
RF_XGB,RF,1,9,0.2685500542218455,12393.942294281147,87.33032856207329
RF_XGB,RF,1,10,0.4438131725444653,11689.723677115984,77.681998043166
RF_XGB,RF,2,1,0.5090074127218152,7110.955926978837,63.090445099474934
RF_XGB,RF,2,2,0.5386618033373213,8434.923212764445,67.03892289087233
RF_XGB,RF,2,3,0.8088357079853863,4570.168725701866,52.578719477992195
RF_XGB,RF,2,4,0.4880339416818321,8424.516945784026,65.23008692906383
RF_XGB,RF,2,5,0.6953982802372765,6035.234470529534,57.628173582197455
RF_XGB,RF,2,6,0.7460699835182713,4644.208163798197,51.67344335090349
RF_XGB,RF,2,7,0.7744696650379316,6511.702348713532,58.107437800417
RF_XGB,RF,2,8,0.6823569422442561,6361.215457510603,53.898339679370274
RF_XGB,RF,2,9,0.6387775602331227,6120.678659846358,60.533881947423296
RF_XGB,RF,2,10,0.783702511030263,4546.058542374252,47.71025594181914
RF_XGB,RF,3,1,0.6306331412782695,5349.472723849294,56.19249683684214
RF_XGB,RF,3,2,0.6004220880443297,7305.722849840691,59.40491054464287
RF_XGB,RF,3,3,0.8174958169723482,4363.1313191010695,50.97064973749998
RF_XGB,RF,3,4,0.5788993864790593,6929.305560101277,64.09016608035718
RF_XGB,RF,3,5,0.7495281247042418,4962.7313229244855,55.674287594642855
RF_XGB,RF,3,6,0.751492435090714,4545.035193979756,52.227041466071434
RF_XGB,RF,3,7,0.8003109305044156,5765.591502648699,54.21183835535716
RF_XGB,RF,3,8,0.7418894190764425,5169.0001623789185,54.380723901785686
RF_XGB,RF,3,9,0.6796554946350919,5428.028721170885,55.25091886250001
RF_XGB,RF,3,10,0.8412941942769947,3335.618398845131,43.75661436964284
RF_XGB,RF,4,1,0.6594185662872986,4932.578673140163,54.892177894736875
RF_XGB,RF,4,2,0.5908483386024793,7480.765458461499,60.55560121785715
RF_XGB,RF,4,3,0.8146415241210836,4431.368957968513,51.99515257321429
RF_XGB,RF,4,4,0.5942594469403595,6676.552301282557,63.613629057142866
RF_XGB,RF,4,5,0.7666291501160214,4623.899690171492,54.05193411785716
RF_XGB,RF,4,6,0.7352653749507791,4841.817142882406,53.22822041785719
RF_XGB,RF,4,7,0.7859620650227188,6179.884068100057,57.413104746428566
RF_XGB,RF,4,8,0.7603878522040411,4798.5449741484435,52.465546710714285
RF_XGB,RF,4,9,0.701958281007304,5050.122551522041,54.168330735714314
RF_XGB,RF,4,10,0.8427413040611788,3305.2035945518487,43.82625871250001
RF_XGB,RF,5,1,0.6148305833171647,5578.3382833435335,57.18995936666668
RF_XGB,RF,5,2,0.5937914678273783,7426.954459942732,61.15801115178577
RF_XGB,RF,5,3,0.7940977851396547,4922.508555287931,53.69254227678572
RF_XGB,RF,5,4,0.6211991758399535,6233.25298691978,61.5735737410714
RF_XGB,RF,5,5,0.7786403740847412,4385.914976934362,51.61364241964286
RF_XGB,RF,5,6,0.7261064918583233,5009.326916711436,54.90888721607145
RF_XGB,RF,5,7,0.7956671890560921,5899.669528564603,57.814982807142904
RF_XGB,RF,5,8,0.7912552371398066,4180.385435030449,48.34516178035716
RF_XGB,RF,5,9,0.7273138117701909,4620.489619111649,51.461515312500005
RF_XGB,RF,5,10,0.8620752981230166,2898.8490442439215,41.162202266071404
RF_XGB,RF,6,1,0.6387666332511477,5231.676845764472,55.28243984385966
RF_XGB,RF,6,2,0.5954268759239045,7397.053311900968,61.645756858928614
RF_XGB,RF,6,3,0.8064765773756735,4626.5685105085995,52.24799987321431
RF_XGB,RF,6,4,0.6390297822405682,5939.846337523835,58.71562609285714
RF_XGB,RF,6,5,0.76830965449447,4590.602970899554,53.248356412500016
RF_XGB,RF,6,6,0.7399646843560763,4755.86995394161,54.14154635714289
RF_XGB,RF,6,7,0.793921829522211,5950.063023426545,58.30351692142862
RF_XGB,RF,6,8,0.7973035452635572,4059.2601965302756,48.285081232142865
RF_XGB,RF,6,9,0.7133608697342171,4856.913122083318,52.57802395535713
RF_XGB,RF,6,10,0.8576214989982965,2992.4573041150547,41.269490460714266
RF_XGB,RF,7,1,0.6637919778655155,4869.239352366223,53.411602410526314
RF_XGB,RF,7,2,0.6230139983709635,6892.661390344524,59.76088115357145
RF_XGB,RF,7,3,0.8121094249849887,4491.903904951566,50.44703449107144
RF_XGB,RF,7,4,0.6469473554687082,5809.560884521207,57.92098334464287
RF_XGB,RF,7,5,0.7606607625301359,4742.154500157055,52.59895766607142
RF_XGB,RF,7,6,0.7340714060779421,4863.654025592764,54.74307342678573
RF_XGB,RF,7,7,0.7904978060485008,6048.924321617577,58.585179273214315
RF_XGB,RF,7,8,0.7813754035172911,4378.241956124345,50.935216330357164
RF_XGB,RF,7,9,0.7205654259094674,4734.836616360202,52.225207544642856
RF_XGB,RF,7,10,0.859149105247904,2960.350655658383,41.14646311249997
RF_XGB,XGB,1,1,0.2645348407290794,10651.60751691934,80.6162528233043
RF_XGB,XGB,1,2,0.17851665688683382,15019.673137516162,98.1612815444685
RF_XGB,XGB,1,3,0.4726102812083388,12608.317032838419,85.0512920891026
RF_XGB,XGB,1,4,0.08366169674226531,15078.55342837641,84.8048345992646
RF_XGB,XGB,1,5,0.49360875077694455,10033.396808350868,74.64775495237078
RF_XGB,XGB,1,6,0.6298474740802174,6769.839212178652,63.25037709279183
RF_XGB,XGB,1,7,0.49480863181617596,14586.311944713298,88.0035990201426
RF_XGB,XGB,1,8,0.47995538051342934,10414.570037973303,78.60381401192429
RF_XGB,XGB,1,9,0.09014611466633049,15416.880698591454,92.74459101105455
RF_XGB,XGB,1,10,0.4395028752301424,11780.315870392402,76.22968707805792
RF_XGB,XGB,2,1,0.49716763182434953,7282.429310342287,64.03834291640969
RF_XGB,XGB,2,2,0.5290593476493499,8610.490674916802,70.41588537674009
RF_XGB,XGB,2,3,0.7662797959998847,5587.553803219337,58.32954832232883
RF_XGB,XGB,2,4,0.5020325900938365,8194.16602925566,65.52902699075499
RF_XGB,XGB,2,5,0.6332941637649434,7265.736073697021,66.41465948014395
RF_XGB,XGB,2,6,0.6616384518105728,6188.4037428470165,56.50307644792728
RF_XGB,XGB,2,7,0.7150036292963556,8228.655966825392,66.99551919854922
RF_XGB,XGB,2,8,0.642363389828132,7162.138372771796,54.58224899010388
RF_XGB,XGB,2,9,0.5368747042121408,7847.356096130623,63.30376989777871
RF_XGB,XGB,2,10,0.7335011544895571,5601.1716036848375,55.94252305582966
RF_XGB,XGB,3,1,0.6381043325019113,5241.268826499523,53.00709252471389
RF_XGB,XGB,3,2,0.5138585967930318,8888.415128553916,71.9872303097071
RF_XGB,XGB,3,3,0.7903141773106491,5012.963346756621,53.25844706747055
RF_XGB,XGB,3,4,0.5808281554955519,6897.567230968045,62.42668137267871
RF_XGB,XGB,3,5,0.7040490346037749,5863.832513280426,55.57087772906713
RF_XGB,XGB,3,6,0.642623641706485,6536.1717520883785,59.45790694891908
RF_XGB,XGB,3,7,0.7896094198310939,6074.574558954505,57.23988818480764
RF_XGB,XGB,3,8,0.7342805288922603,5321.3780868205695,54.49739352310428
RF_XGB,XGB,3,9,0.6297584383267798,6273.501798459596,56.478642326100896
RF_XGB,XGB,3,10,0.8116421296710065,3958.8342403380784,43.95496530469273
RF_XGB,XGB,4,1,0.558601450725955,6392.694536428469,62.53944513329222
RF_XGB,XGB,4,2,0.5644244208164266,7963.889810873886,67.68622809660766
RF_XGB,XGB,4,3,0.7715533606765115,5461.478582245312,57.01445057733808
RF_XGB,XGB,4,4,0.5954664697226997,6656.690469197093,60.426844554523576
RF_XGB,XGB,4,5,0.7115113161194471,5715.978395229933,56.571412366986955
RF_XGB,XGB,4,6,0.6956957594237738,5565.518633612223,50.65490484299796
RF_XGB,XGB,4,7,0.7537921891596976,7108.7198996536745,61.93326247881924
RF_XGB,XGB,4,8,0.7651648631011427,4702.879116458878,52.99781548784529
RF_XGB,XGB,4,9,0.663699768748401,5698.388090317645,53.88632380780492
RF_XGB,XGB,4,10,0.797622053001172,4253.50289143167,48.20822143345287
RF_XGB,XGB,5,1,0.5823801255983677,6048.312333110431,60.45947303364001
RF_XGB,XGB,5,2,0.49383382645185236,9254.54002652024,73.05100187327373
RF_XGB,XGB,5,3,0.749607747821638,5986.132807564946,57.61143354855129
RF_XGB,XGB,5,4,0.5761259851357041,6974.942504650508,63.09909852961872
RF_XGB,XGB,5,5,0.7127243554423155,5691.9438075684275,58.03606950219291
RF_XGB,XGB,5,6,0.6970653497220217,5540.4697538763385,56.51317266141619
RF_XGB,XGB,5,7,0.7817054687385221,6302.784111794805,63.86425277528282
RF_XGB,XGB,5,8,0.8144745311958395,3715.388865279197,46.34897244383131
RF_XGB,XGB,5,9,0.735609208703859,4479.929528161525,49.41178939745065
RF_XGB,XGB,5,10,0.8492390650843971,3168.6361191428255,39.87600668245724
RF_XGB,XGB,6,1,0.5795647842129025,6089.086407974621,57.084253567108696
RF_XGB,XGB,6,2,0.5811656655033637,7657.79958370012,64.67818200492415
RF_XGB,XGB,6,3,0.7768527087986334,5334.7869559008,54.82188386405944
RF_XGB,XGB,6,4,0.6142648900448857,6347.358223464881,59.84163164146419
RF_XGB,XGB,6,5,0.7009067935331181,5926.0913923147045,55.82151500340053
RF_XGB,XGB,6,6,0.7363895654358039,4821.256459665216,53.820984730899
RF_XGB,XGB,6,7,0.779571532419605,6364.396923846164,62.0076751585595
RF_XGB,XGB,6,8,0.8157878946469689,3689.0870535988715,46.17333581875393
RF_XGB,XGB,6,9,0.7074404702986429,4957.230429353796,50.701471489459436
RF_XGB,XGB,6,10,0.7993002324811963,4218.231551957778,45.230252329767936
